timestamp,dpid,packet_count,byte_count,duration_sec
1770562037.598908,2,2,196,0
1770562037.598908,2,1,98,0
1770562037.598908,2,2,196,0
1770562037.598908,2,1,98,0
1770562037.598908,2,2,196,0
1770562037.598908,2,1,98,0
1770562037.598908,2,1,98,0
1770562037.598908,2,0,0,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,0,0,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,0,0,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,2,196,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,1,98,0
1770562037.5989466,3,0,0,0
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.5950875,1,2,196,1
1770562038.5950875,1,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,2,196,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599263,2,2,196,1
1770562038.599263,2,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.599323,4,2,196,1
1770562038.599323,4,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562038.5993717,3,2,196,1
1770562038.5993717,3,1,98,1
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.595009,1,2,196,2
1770562039.595009,1,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988326,4,2,196,2
1770562039.5988326,4,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5988958,3,2,196,2
1770562039.5988958,3,1,98,2
1770562039.5989323,2,2,196,2
1770562039.5989323,2,2,196,2
1770562039.5989323,2,2,196,2
1770562039.5989323,2,1,98,2
1770562039.5989323,2,2,196,2
1770562039.5989323,2,1,98,2
1770562039.5989323,2,2,196,2
1770562039.5989323,2,1,98,2
1770562039.5989323,2,2,196,2
